customer_id,age,gender,gdpr_email,gdpr_sms,gdpr_inapp,overdue_days,bank_segment,card_type,points_balance,tech_purchase_ratio,total_tx_count,is_control_group,send_channel,targeted,campaign_clicked,recency,frequency,monetary,churn_prob,is_churn_next_90d
102538,28,M,1,0,1,0.0,Affluent,Standard Debit,365,0.20833333333333334,48,0,email,1,0,1,48,9715.87,0.3256839672703584,1
102539,37,M,0,0,1,0.0,Mass Market,Standard Credit,127,0.1282051282051282,39,0,in_app,0,0,19,39,3207.18,0.40476287984910364,0
102540,33,F,1,1,0,0.0,Mass Market,Standard Debit,164,0.06666666666666667,45,0,email,0,0,1,45,4875.12,0.3393184912528412,0
102541,21,F,1,0,1,0.0,Mass Market,Standard Credit,977,0.06818181818181818,44,0,in_app,0,0,7,44,2953.39,0.34557096343728816,0
102542,23,M,1,1,1,0.0,Mass Market,Debit Plus,282,0.1111111111111111,36,0,email,0,0,34,36,3492.14,0.44945712458867115,1
102543,75,F,1,1,1,0.0,Affluent,Gold Credit,29,0.2857142857142857,56,0,sms,1,0,49,56,8994.83,0.4179361600133634,0
102544,39,M,0,1,1,42.0,Mass Market,Standard Debit,249,0.04081632653061224,49,0,sms,0,0,1,49,4457.96,0.3237978503362973,0
102545,43,M,0,1,1,0.0,Student,Debit Plus,87,0.19298245614035087,57,0,in_app,1,0,31,57,3115.9,0.3700438147536859,1
102546,20,F,1,0,1,0.0,Mass Market,Gold Credit,452,0.075,40,0,email,0,0,58,40,2874.11,0.4906725715340513,0
102547,58,M,1,0,0,23.0,Mass Market,Standard Debit,110,0.03125,32,0,email,0,0,64,32,1380.56,0.5387055173491826,1
102548,77,M,1,1,0,0.0,Mass Market,Debit Plus,75,0.06666666666666667,30,0,email,0,0,69,30,3540.85,0.5584341683789599,1
102549,59,M,0,0,1,0.0,Mass Market,Debit Plus,366,0.17647058823529413,51,0,in_app,1,0,12,51,3815.45,0.3415252013166535,0
102550,31,M,1,0,1,38.0,Affluent,Standard Credit,1203,0.20408163265306123,49,0,email,1,0,39,49,9238.47,0.4017250545873366,0
102551,28,M,1,1,1,50.0,Mass Market,Standard Debit,154,0.06,50,0,sms,0,0,90,50,4517.23,0.5365824792923062,1
102552,35,M,0,1,1,0.0,Private Banking,Debit Plus,188,0.17777777777777778,45,0,sms,1,0,63,45,10764.630000000001,0.48872826019276955,0
102553,71,F,1,0,1,5.0,Mass Market,Standard Credit,211,0.06521739130434782,46,0,email,0,0,30,46,2336.09,0.40511253007605086,0
102554,29,M,1,0,1,34.0,Affluent,Debit Plus,54,0.12195121951219512,41,0,in_app,0,0,34,41,6435.61,0.43491249081187117,1
102555,40,F,0,0,1,0.0,Mass Market,Debit Plus,21,0.08333333333333333,36,0,in_app,0,0,14,36,2464.66,0.4049398970287865,1
102556,29,M,1,1,0,0.0,Mass Market,Debit Plus,80,0.14285714285714285,42,0,sms,0,0,81,42,3542.54,0.5444898900252039,1
102557,30,M,1,0,1,0.0,Mass Market,Standard Credit,93,0.1,50,0,in_app,0,0,28,50,5213.89,0.38771026665050373,1
102558,42,F,1,1,1,0.0,Mass Market,Standard Credit,124,0.0851063829787234,47,0,email,0,0,8,47,3241.3,0.34966498861429035,0
102559,62,X,1,1,1,0.0,Mass Market,Debit Plus,83,0.10416666666666667,48,0,email,0,0,3,48,3252.39,0.3346119358493892,1
102560,68,M,1,1,0,0.0,Mass Market,Standard Debit,7,0.10869565217391304,46,0,sms,0,0,6,46,3256.51,0.35010533949728817,0
102561,75,F,0,1,0,0.0,Affluent,Debit Plus,137,0.16666666666666666,42,0,sms,1,0,4,42,10465.4,0.3576714245908669,0
102562,36,F,1,1,1,0.0,Mass Market,Standard Credit,24,0.07317073170731707,41,0,in_app,0,0,5,41,3018.09,0.36530003809106704,0
102563,72,F,0,1,1,15.0,Mass Market,Standard Credit,113,0.06666666666666667,45,0,in_app,0,0,64,45,2506.01,0.4922333602748171,1
102564,63,F,0,1,1,0.0,Mass Market,Debit Plus,48,0.10204081632653061,49,0,sms,0,0,6,49,3309.55,0.33879538329048464,0
102565,53,M,1,0,1,0.0,Mass Market,Standard Debit,69,0.12121212121212122,33,0,in_app,0,0,16,33,1783.67,0.41978773028476457,0
102566,62,M,1,1,1,21.0,Mass Market,Gold Credit,128,0.08333333333333333,48,0,sms,0,0,10,48,3702.07,0.35086636372286584,0
102567,25,F,1,1,1,0.0,Mass Market,Debit Plus,54,0.08888888888888889,45,0,sms,0,0,23,45,3334.7799999999997,0.39405672821697807,0
102568,46,M,0,1,1,0.0,Mass Market,Standard Credit,56,0.07692307692307693,52,0,in_app,0,0,4,52,2971.76,0.3231339513130188,0
102569,72,F,0,1,1,0.0,Mass Market,Standard Credit,358,0.06976744186046512,43,0,sms,0,0,8,43,3569.15,0.36055102252807375,0
102570,70,M,1,0,1,0.0,Mass Market,Gold Credit,159,0.06818181818181818,44,0,email,0,0,52,44,1749.54,0.4661509683643612,1
102571,72,M,0,1,0,0.0,Affluent,Standard Debit,1555,0.09259259259259259,54,0,sms,0,0,21,54,8031.24,0.33527560175413423,0
102572,49,F,1,0,1,0.0,Student,Standard Debit,36,0.18604651162790697,43,0,in_app,1,0,19,43,2024.8,0.3917992634858069,1
102573,68,M,0,1,1,0.0,Mass Market,Gold Credit,480,0.04878048780487805,41,0,sms,0,0,8,41,3439.53,0.36592139674197544,1
102574,61,F,1,1,1,51.0,Mass Market,Debit Plus,59,0.08695652173913043,46,0,email,0,0,77,46,3329.6,0.5208474395112552,0
102575,35,F,1,0,1,0.0,Mass Market,Gold Credit,192,0.1276595744680851,47,0,in_app,0,0,38,47,3172.57,0.4211408154255687,1
102576,23,F,0,0,1,29.0,Affluent,Debit Plus,560,0.16071428571428573,56,0,in_app,1,0,2,56,11756.48,0.2966949306595189,0
102577,35,F,1,1,1,0.0,Mass Market,Debit Plus,502,0.11627906976744186,43,0,sms,0,0,4,43,4527.53,0.34879707578117014,0
102578,36,F,1,0,1,0.0,Mass Market,Standard Credit,108,0.08695652173913043,46,0,in_app,0,0,19,46,3596.19,0.38003892227246555,0
102579,39,F,1,1,1,0.0,Mass Market,Gold Credit,386,0.09090909090909091,33,0,sms,0,0,23,33,3727.08,0.4320903929395866,1
102580,54,F,1,0,1,0.0,Student,Standard Debit,41,0.23728813559322035,59,0,email,1,1,17,59,3200.7,0.07975284572556363,0
102581,49,M,1,0,1,0.0,Private Banking,Debit Plus,1849,0.21052631578947367,38,1,email,0,0,42,38,15126.83,0.4388717032903403,1
102582,73,M,0,0,1,0.0,Mass Market,Gold Credit,436,0.17391304347826086,46,0,in_app,1,0,48,46,5045.48,0.4453218675110671,1
102583,58,M,1,0,1,0.0,Mass Market,Debit Plus,1156,0.10810810810810811,37,0,in_app,0,0,50,37,2923.01,0.471835087537764,1
102584,76,M,1,1,1,0.0,Affluent,Standard Debit,1051,0.17777777777777778,45,0,email,1,0,20,45,9926.35,0.3723253884531828,0
102585,20,F,0,0,1,0.0,Student,Debit Plus,19,0.1320754716981132,53,0,in_app,0,0,4,53,2044.97,0.32010007903971605,1
102586,45,F,1,1,1,0.0,Mass Market,Standard Credit,71,0.02702702702702703,37,0,email,0,0,83,37,3185.99,0.5673087076941249,0
102587,27,F,1,1,1,0.0,Mass Market,Debit Plus,74,0.07894736842105263,38,0,email,0,0,21,38,2257.49,0.4139352393706221,1
102588,68,M,0,1,0,132.0,Mass Market,Debit Plus,21,0.10416666666666667,48,0,sms,0,0,56,48,4148.84,0.46353202953396244,1
102589,52,F,0,1,0,0.0,Mass Market,Debit Plus,11,0.11627906976744186,43,0,sms,0,0,14,43,3817.36,0.3800851825147664,1
102590,78,M,1,0,1,0.0,Mass Market,Standard Debit,174,0.0625,48,0,email,0,0,14,48,3001.58,0.3598598862361504,1
102591,46,F,0,0,0,0.0,Mass Market,Gold Credit,333,0.029411764705882353,34,0,,0,0,84,34,1209.27,0.5766319726129339,0
102592,71,F,1,0,1,73.0,Mass Market,Debit Plus,7,0.08695652173913043,46,0,email,0,0,63,46,5648.88,0.4877864989175781,0
102593,32,M,0,1,0,0.0,Mass Market,Gold Credit,167,0.05454545454545454,55,0,sms,0,0,13,55,3765.2599999999998,0.3325461271391383,1
102594,50,M,1,1,1,1.0,Mass Market,Standard Credit,93,0.0967741935483871,31,0,sms,0,0,20,31,2424.41,0.43624373801006205,1
102595,24,M,0,0,1,0.0,Affluent,Debit Plus,1784,0.16,50,1,in_app,0,0,2,50,13283.75,0.3003405586041444,1
102596,29,F,1,1,1,45.0,Affluent,Standard Debit,126,0.23529411764705882,34,0,in_app,1,0,76,34,8417.94,0.5603157106751343,1
102597,66,F,0,0,1,0.0,Mass Market,Gold Credit,166,0.175,40,0,in_app,1,0,7,40,2758.36,0.37163933063597643,1
102598,47,F,0,0,1,0.0,Mass Market,Standard Debit,708,0.14285714285714285,49,0,in_app,0,0,1,49,4019.47,0.31712924652981755,1
102599,38,M,0,0,0,0.0,Student,Standard Credit,21,0.28205128205128205,39,1,,0,0,53,39,1293.19,0.48842850986522546,1
102600,48,M,1,1,1,59.0,Affluent,Standard Credit,1083,0.225,40,0,sms,1,0,3,40,16556.69,0.3486548158228227,1
102601,75,F,1,0,1,120.0,Mass Market,Gold Credit,428,0.06382978723404255,47,0,in_app,0,0,32,47,4255.38,0.40321932433325336,0
102602,78,F,1,1,0,70.0,Mass Market,Debit Plus,41,0.09302325581395349,43,0,email,0,0,15,43,4123.92,0.38206478499402463,1
102603,41,M,0,0,1,0.0,Student,Debit Plus,245,0.13513513513513514,37,0,in_app,0,0,32,37,1246.99,0.4415923344409722,0
102604,37,M,1,1,1,0.0,Student,Standard Credit,83,0.2391304347826087,46,1,in_app,0,0,7,46,3041.24,0.35141662874103863,1
102605,54,F,0,1,1,0.0,Mass Market,Standard Credit,30,0.05555555555555555,36,0,sms,0,0,76,36,2338.95,0.5545675941976848,0
102606,21,M,0,1,1,81.0,Mass Market,Debit Plus,74,0.06,50,0,in_app,0,0,19,50,2998.52,0.36624717863908307,1
102607,45,M,1,0,1,0.0,Mass Market,Debit Plus,196,0.046511627906976744,43,0,email,0,0,89,43,5663.25,0.5585568213139924,1
102608,61,M,0,1,1,0.0,Mass Market,Standard Credit,432,0.12121212121212122,66,0,sms,0,0,18,66,5145.26,0.30148764216094565,0
102609,79,F,1,1,1,102.0,Mass Market,Standard Debit,43,0.16363636363636364,55,0,email,0,0,7,55,3009.5,0.31985491354210127,1
102610,37,F,1,1,1,14.0,Mass Market,Debit Plus,263,0.17142857142857143,35,0,email,1,0,18,35,3164.92,0.4146572525882925,0
102611,77,F,1,0,0,0.0,Affluent,Standard Credit,252,0.09523809523809523,42,0,email,0,0,35,42,10691.32,0.43087986855523763,0
102612,41,F,1,0,1,0.0,Mass Market,Standard Credit,327,0.11764705882352941,51,0,email,0,0,25,51,3431.4,0.37349278089555016,0
102613,67,F,0,0,1,0.0,Mass Market,Debit Plus,230,0.047619047619047616,42,0,in_app,0,0,49,42,3078.73,0.4650159217451664,1
102614,66,M,1,0,1,34.0,Mass Market,Gold Credit,148,0.06,50,0,email,0,0,4,50,5058.9800000000005,0.3289401819848604,0
102615,68,F,1,1,1,0.0,Student,Debit Plus,52,0.275,40,1,in_app,0,0,4,40,1764.08,0.3660492083645537,0
102616,49,M,0,1,1,0.0,Mass Market,Standard Credit,418,0.10810810810810811,37,0,sms,0,0,48,37,2027.99,0.4777262385286882,1
102617,58,F,0,0,1,0.0,Affluent,Debit Plus,391,0.15789473684210525,38,0,in_app,1,0,20,38,7581.26,0.4069142305278596,0
102618,53,M,1,1,1,0.0,Affluent,Standard Credit,1173,0.25,48,0,sms,1,0,41,48,12449.07,0.4105632574911011,1
102619,75,M,0,1,1,0.0,Mass Market,Standard Debit,35,0.1,50,0,in_app,0,0,6,50,3532.17,0.33541282585083,0
102620,70,M,1,1,1,0.0,Mass Market,Standard Debit,242,0.05128205128205128,39,0,email,0,0,56,39,3633.29,0.49246407743666265,0
102621,51,M,1,1,1,0.0,Mass Market,Standard Debit,278,0.017857142857142856,56,0,sms,0,0,25,56,3686.18,0.35634753691970905,0
102622,53,M,1,1,1,0.0,Mass Market,Gold Credit,117,0.029411764705882353,34,0,sms,0,0,14,34,4165.3,0.41068801350623607,1
102623,19,M,1,1,1,0.0,Private Banking,Standard Debit,2367,0.2222222222222222,45,0,email,1,0,48,45,22857.93,0.4208386687397672,0
102624,32,X,0,1,1,59.0,Student,Debit Plus,41,0.15384615384615385,52,0,in_app,0,0,17,52,2948.39,0.35475284572556365,1
102625,51,M,1,1,1,15.0,Student,Debit Plus,138,0.22641509433962265,53,0,email,1,0,10,53,2309.92,0.33286393537974307,1
102626,53,F,0,1,0,0.0,Mass Market,Standard Credit,24,0.10204081632653061,49,0,sms,0,0,7,49,4380.88,0.3415595273940346,1
102627,23,F,1,1,1,0.0,Mass Market,Debit Plus,28,0.15,40,0,email,0,0,1,40,3359.1299999999997,0.35915151671931134,0
102628,56,X,1,1,1,0.0,Mass Market,Standard Debit,370,0.06976744186046512,43,0,in_app,0,0,90,43,3712.15,0.5584443127951393,0
102629,59,F,0,0,0,0.0,Private Banking,Standard Credit,2771,0.20454545454545456,44,1,,0,0,20,44,11337.04,0.3509077134360599,0
102630,68,F,0,1,1,0.0,Affluent,Standard Credit,510,0.14893617021276595,47,0,sms,0,0,89,47,15274.06,0.5397091427685077,1
102631,68,M,1,0,1,0.0,Private Banking,Gold Credit,4985,0.22448979591836735,49,0,email,1,0,13,49,14788.9,0.2839761514225695,0
102632,75,M,1,0,1,0.0,Mass Market,Standard Credit,228,0.09615384615384616,52,0,email,0,0,5,52,4714.18,0.32305049989136175,1
102633,71,M,1,0,1,0.0,Student,Debit Plus,203,0.13333333333333333,60,0,in_app,0,0,32,60,2445.1,0.3600596763392309,1
102634,78,F,1,1,1,0.0,Mass Market,Standard Debit,152,0.05128205128205128,39,0,sms,0,0,28,39,5299.48,0.42613879656893633,1
102635,29,F,0,1,1,0.0,Mass Market,Standard Credit,45,0.12962962962962962,54,0,sms,0,0,13,54,2414.58,0.33789003863952227,1
102636,20,M,0,1,1,38.0,Student,Debit Plus,29,0.13725490196078433,51,0,sms,0,0,1,51,3258.52,0.31985127388499907,0
102637,62,M,1,0,1,0.0,Mass Market,Standard Credit,787,0.08888888888888889,45,0,in_app,0,0,119,45,4753.12,0.6152913600656622,0
102638,35,F,0,1,0,0.0,Student,Standard Credit,23,0.12244897959183673,49,0,sms,0,0,92,49,2098.0,0.5468880656044683,1
102639,57,M,1,0,1,0.0,Private Banking,Debit Plus,4720,0.14285714285714285,42,0,email,0,0,7,42,13377.47,0.29833346317784976,0
102640,38,F,1,0,0,0.0,Student,Gold Credit,80,0.12195121951219512,41,0,email,0,0,40,41,2114.86,0.44902750217151166,0
102641,32,F,1,1,0,23.0,Affluent,Debit Plus,467,0.16326530612244897,49,0,email,1,0,18,49,10455.16,0.36169342867430154,1
102642,50,F,1,1,0,0.0,Mass Market,Gold Credit,156,0.13513513513513514,37,0,sms,0,0,64,37,4602.17,0.5201800612565319,1
102643,52,F,1,0,0,0.0,Mass Market,Debit Plus,187,0.1206896551724138,58,0,email,0,0,12,58,3707.0299999999997,0.3191258115156946,1
102644,43,F,1,1,1,0.0,Student,Gold Credit,55,0.13953488372093023,43,0,in_app,0,0,39,43,1947.06,0.4398323998064063,1
102645,25,F,1,1,1,0.0,Affluent,Standard Debit,64,0.14583333333333334,48,0,in_app,0,0,60,48,13219.34,0.47256913769304093,0
102646,53,F,1,0,1,0.0,Affluent,Standard Debit,2170,0.2962962962962963,54,0,email,1,0,12,54,8460.03,0.30460141393158463,0
102647,65,F,0,1,1,0.0,Mass Market,Standard Credit,182,0.13953488372093023,43,0,in_app,0,0,16,43,5119.73,0.38243171857890534,1
102648,47,M,1,0,0,0.0,Student,Standard Credit,134,0.1794871794871795,39,0,email,1,1,5,39,2073.56,0.12084475488814472,0
102649,40,M,1,0,0,0.0,Private Banking,Standard Credit,1499,0.18181818181818182,44,0,email,1,0,9,44,10395.65,0.3428179789435309,1
102650,59,M,0,0,1,0.0,Mass Market,Debit Plus,113,0.0,37,0,in_app,0,0,28,37,3894.82,0.4338482671071153,0
102651,61,M,0,1,1,0.0,Affluent,Standard Credit,669,0.2777777777777778,36,0,sms,1,1,89,36,8241.99,0.32668481782714076,0
102652,31,F,0,1,1,30.0,Mass Market,Debit Plus,354,0.125,40,0,sms,0,0,33,40,2343.02,0.4317098958667031,0
102653,31,F,1,1,1,0.0,Mass Market,Gold Credit,79,0.09259259259259259,54,0,email,0,0,25,54,5145.02,0.3663815752335672,1
102654,19,M,1,1,1,0.0,Mass Market,Gold Credit,627,0.07142857142857142,42,0,in_app,0,0,9,42,2469.79,0.36262973046383973,0
102655,72,M,1,1,1,0.0,Mass Market,Standard Credit,125,0.16216216216216217,37,0,in_app,1,0,26,37,1651.44,0.4288430066495432,1
102656,54,X,1,1,0,179.0,Mass Market,Gold Credit,626,0.14634146341463414,41,0,email,0,0,71,41,3629.55,0.5159741416901464,1
102657,22,M,0,1,1,0.0,Student,Debit Plus,106,0.13333333333333333,60,0,in_app,0,0,44,60,2123.25,0.39045445279961327,1
102658,55,M,1,1,0,0.0,Mass Market,Gold Credit,292,0.13636363636363635,44,0,email,0,0,18,44,4610.75,0.3820930675360935,0
102659,62,F,1,0,1,0.0,Mass Market,Standard Debit,126,0.07142857142857142,42,0,in_app,0,0,1,42,4473.79,0.35058486181385073,0
102660,58,F,1,1,0,0.0,Private Banking,Debit Plus,1326,0.16666666666666666,48,0,email,1,0,8,48,19047.43,0.32863024462807167,1
102661,79,M,1,1,1,0.0,Mass Market,Standard Credit,364,0.05263157894736842,38,0,in_app,0,0,11,38,2102.61,0.38556737090522286,1
102662,71,M,0,0,0,0.0,Student,Standard Credit,39,0.10810810810810811,37,0,,0,0,70,37,1967.15,0.5363726550656858,1
102663,77,M,1,0,1,0.0,Affluent,Standard Credit,1072,0.24242424242424243,33,0,in_app,1,1,3,33,5792.02,0.12381462985740066,0
102664,78,F,1,1,1,0.0,Student,Debit Plus,78,0.13043478260869565,46,0,in_app,0,0,13,46,2686.48,0.36598202510721695,0
102665,64,F,1,1,1,0.0,Affluent,Standard Credit,576,0.23076923076923078,39,0,sms,1,0,7,39,8030.070000000001,0.369254054282227,1
102666,31,M,1,0,0,0.0,Affluent,Gold Credit,615,0.24390243902439024,41,0,email,1,0,92,41,14510.82,0.5668585934058838,1
102667,73,F,1,0,1,0.0,Mass Market,Standard Credit,44,0.18421052631578946,38,0,email,1,0,51,38,2920.62,0.48683486394450404,1
102668,56,F,1,0,1,0.0,Student,Standard Credit,14,0.2222222222222222,45,1,in_app,0,0,27,45,1477.8500000000001,0.40429970590969017,0
102669,42,M,1,0,1,0.0,Student,Standard Debit,118,0.23684210526315788,38,0,email,1,0,28,38,1639.56,0.4302041957926968,0
102670,37,F,0,1,1,0.0,Mass Market,Standard Debit,367,0.10909090909090909,55,0,in_app,0,0,22,55,3246.18,0.35137954785432185,0
102671,19,F,0,1,0,0.0,Affluent,Gold Credit,8,0.21052631578947367,38,0,sms,1,0,5,38,7574.53,0.37624678058292066,1
102672,56,M,0,1,1,54.0,Mass Market,Debit Plus,407,0.21621621621621623,37,1,in_app,0,0,16,37,2730.2,0.40059136657292793,0
102673,23,M,0,0,1,0.0,Mass Market,Standard Debit,5,0.1111111111111111,54,0,in_app,0,0,30,54,3835.33,0.3795339825158092,0
102674,34,F,1,0,0,0.0,Private Banking,Gold Credit,920,0.15,40,0,email,0,0,1,40,7237.56,0.3461920513698997,1
102675,76,F,1,0,0,171.0,Mass Market,Debit Plus,14,0.06,50,0,email,0,0,5,50,3426.07,0.3333024664341898,0
102676,42,F,1,1,0,44.0,Private Banking,Standard Credit,5202,0.16666666666666666,36,0,sms,1,0,41,36,18611.1,0.3948848780469219,0
102677,74,F,0,1,1,0.0,Mass Market,Debit Plus,717,0.0847457627118644,59,0,sms,0,0,22,59,4622.01,0.3320088415593093,0
102678,45,F,0,1,1,0.0,Mass Market,Debit Plus,189,0.047619047619047616,42,0,in_app,0,0,13,42,3476.7599999999998,0.37865507049855385,0
102679,19,M,0,0,1,0.0,Student,Standard Debit,25,0.17073170731707318,41,0,in_app,1,0,15,41,1439.9,0.3894400989144497,1
102680,52,F,1,0,1,45.0,Mass Market,Standard Credit,143,0.11764705882352941,51,0,email,0,0,8,51,4778.0199999999995,0.3351032319052141,0
102681,54,M,0,1,1,0.0,Mass Market,Debit Plus,287,0.06666666666666667,45,0,sms,0,0,8,45,2654.43,0.3544396923356743,0
102682,22,M,1,1,1,0.0,Private Banking,Standard Credit,379,0.16216216216216217,37,0,email,1,0,23,37,9672.05,0.41790637849405826,0
102683,18,F,1,1,1,0.0,Mass Market,Standard Credit,117,0.11764705882352941,51,0,sms,0,0,6,51,3324.54,0.33065005629436584,0
102684,57,F,1,1,1,0.0,Affluent,Standard Debit,1069,0.3191489361702128,47,0,sms,1,0,54,47,9207.77,0.44704662130029604,1
102685,29,M,1,0,0,0.0,Student,Debit Plus,25,0.13953488372093023,43,0,email,0,0,77,43,1893.56,0.5320556958778727,1
102686,73,F,1,1,1,0.0,Mass Market,Standard Credit,7,0.11428571428571428,35,0,email,0,0,7,35,3673.9900000000002,0.3918065127202005,0
102687,53,M,1,0,1,0.0,Mass Market,Debit Plus,142,0.0,49,0,in_app,0,0,3,49,3302.37,0.3301833229106789,0
102688,62,M,1,0,0,44.0,Mass Market,Gold Credit,267,0.16,50,1,email,0,0,46,50,5002.61,0.42866056006401776,0
102689,40,M,1,0,1,26.0,Mass Market,Standard Credit,753,0.10256410256410256,39,0,in_app,0,0,29,39,3657.9300000000003,0.4198225977987394,0
102690,64,F,0,1,1,0.0,Student,Debit Plus,2,0.20512820512820512,39,0,in_app,1,0,32,39,2188.11,0.43797991460742786,1
102691,48,F,0,0,0,0.0,Affluent,Debit Plus,621,0.3333333333333333,42,0,,0,0,41,42,8447.21,0.4400115877457658,1
102692,28,M,1,1,0,117.0,Mass Market,Standard Credit,120,0.14285714285714285,42,0,sms,0,0,11,42,2457.29,0.3748266224774194,0
102693,27,F,0,1,1,0.0,Private Banking,Debit Plus,416,0.2,45,0,in_app,1,0,7,45,12382.57,0.3501500506293348,1
102694,20,M,0,1,1,0.0,Mass Market,Standard Credit,203,0.11764705882352941,51,0,in_app,0,0,7,51,6239.5,0.3318160600521363,1
102695,71,F,1,1,1,0.0,Private Banking,Gold Credit,268,0.23076923076923078,39,0,email,1,0,13,39,15697.12,0.3882216008735979,0
102696,31,M,1,1,1,0.0,Student,Standard Credit,17,0.125,40,0,in_app,0,0,37,40,1306.17,0.4462678524930197,1
102697,33,M,1,1,1,0.0,Mass Market,Standard Debit,304,0.14285714285714285,35,0,in_app,0,0,8,35,1870.99,0.38990699272379403,0
102698,27,F,1,0,1,12.0,Mass Market,Standard Debit,123,0.024390243902439025,41,0,in_app,0,0,10,41,2905.73,0.3759390064658559,1
102699,46,M,0,1,1,11.0,Mass Market,Standard Credit,1013,0.0,45,0,in_app,0,0,30,45,3691.83,0.39703206267188734,0
102700,27,M,0,0,1,0.0,Student,Gold Credit,24,0.16071428571428573,56,0,in_app,1,0,33,56,2345.16,0.37936145976118435,0
102701,29,F,1,0,1,0.0,Mass Market,Debit Plus,124,0.0851063829787234,47,0,in_app,0,0,30,47,3967.94,0.40280508523264785,1
102702,47,X,0,1,1,0.0,Mass Market,Debit Plus,71,0.1282051282051282,39,0,sms,0,0,21,39,5517.2,0.41040739644498747,0
102703,58,M,0,0,1,0.0,Mass Market,Standard Credit,54,0.125,40,0,in_app,0,0,21,40,2562.0,0.4070829531997248,1
102704,18,M,0,1,1,0.0,Affluent,Standard Credit,2044,0.17857142857142858,56,0,in_app,1,1,6,56,7641.48,0.034796400288886475,0
102705,22,M,1,1,1,36.0,Affluent,Standard Debit,1105,0.2727272727272727,55,1,email,0,0,7,55,7117.5199999999995,0.3044255949310305,0
102706,37,F,0,1,1,0.0,Student,Debit Plus,20,0.061224489795918366,49,0,in_app,0,0,8,49,1457.68,0.34403310052562464,0
102707,25,M,1,0,1,18.0,Mass Market,Standard Credit,241,0.1111111111111111,45,0,email,0,0,25,45,2563.7,0.39617080750354916,0
102708,60,F,1,1,1,0.0,Affluent,Debit Plus,2700,0.1891891891891892,37,0,email,1,0,34,37,6239.54,0.4107556655072905,0
102709,29,X,1,0,1,0.0,Student,Gold Credit,4,0.15555555555555556,45,0,email,1,0,22,45,2096.24,0.39236769670967975,0
102710,18,M,1,1,1,0.0,Mass Market,Gold Credit,61,0.1875,48,1,sms,0,0,14,48,4194.84,0.3615016122277238,0
102711,74,M,0,0,1,0.0,Private Banking,Standard Debit,336,0.13953488372093023,43,0,in_app,0,0,30,43,14774.56,0.4140107472155871,0
102712,71,M,1,1,1,0.0,Affluent,Standard Credit,1631,0.1951219512195122,41,1,sms,0,0,42,41,10915.66,0.43132464117041747,0
102713,37,M,1,0,1,0.0,Student,Standard Credit,10,0.1956521739130435,46,0,email,1,0,69,46,2234.1,0.5022356668949725,0
102714,45,F,1,0,1,51.0,Mass Market,Debit Plus,74,0.07407407407407407,54,0,in_app,0,0,1,54,4329.18,0.3084832034838036,0
102715,74,M,0,0,1,52.0,Mass Market,Standard Debit,157,0.12121212121212122,33,0,in_app,0,0,84,33,2300.89,0.5827604257376096,0
102716,60,M,1,0,1,60.0,Affluent,Debit Plus,776,0.0975609756097561,41,0,in_app,0,0,28,41,5373.76,0.40993012510093024,1
102717,54,F,0,0,1,0.0,Mass Market,Gold Credit,330,0.06818181818181818,44,0,in_app,0,0,48,44,5084.51,0.4540047508053117,1
102718,64,M,1,1,0,0.0,Mass Market,Debit Plus,105,0.12,50,0,email,0,0,38,50,4974.86,0.41169051343930846,0
102719,54,F,1,1,1,0.0,Student,Debit Plus,38,0.0784313725490196,51,0,in_app,0,0,18,51,1917.62,0.36078331887998427,0
102720,29,M,1,1,1,0.0,Mass Market,Standard Credit,673,0.02702702702702703,37,0,in_app,0,0,49,37,2663.5099999999998,0.4764369175733975,1
102721,54,F,1,1,0,31.0,Mass Market,Debit Plus,71,0.07317073170731707,41,0,sms,0,0,73,41,5145.88,0.5288684040364299,1
102722,66,F,1,1,0,0.0,Affluent,Gold Credit,228,0.1951219512195122,41,1,email,0,0,60,41,7215.91,0.4951864557229697,1
102723,66,F,1,1,1,0.0,Mass Market,Standard Debit,248,0.1276595744680851,47,0,in_app,0,0,10,47,4102.400000000001,0.35269436646253505,0
102724,73,F,0,1,1,5.0,Mass Market,Debit Plus,295,0.11904761904761904,42,0,in_app,0,0,30,42,3376.93,0.41817784627953347,1
102725,61,M,1,0,1,161.0,Private Banking,Standard Credit,804,0.29545454545454547,44,0,email,0,0,15,44,12542.74,0.3674080738423258,0
102726,73,M,1,1,1,0.0,Private Banking,Debit Plus,359,0.19148936170212766,47,0,sms,1,0,28,47,11359.88,0.39455995843772285,1
102727,45,F,1,0,1,0.0,Student,Standard Credit,75,0.11538461538461539,52,0,email,0,0,6,52,1740.7,0.3276888267640531,0
102728,64,F,0,1,1,0.0,Student,Debit Plus,56,0.06976744186046512,43,0,sms,0,0,69,43,1255.35,0.5122816393737504,0
102729,32,M,1,0,1,0.0,Affluent,Gold Credit,1671,0.3333333333333333,45,0,in_app,1,1,21,45,14996.64,0.11573314725962397,1
102730,23,M,1,0,1,20.0,Student,Standard Credit,93,0.15789473684210525,38,0,in_app,1,0,11,38,1655.32,0.3895046075752795,0
102731,61,M,0,1,1,0.0,Mass Market,Debit Plus,46,0.13043478260869565,46,0,in_app,0,0,16,46,4547.31,0.373693315473947,0
102732,76,M,1,1,0,15.0,Student,Standard Debit,89,0.14285714285714285,42,0,email,0,0,4,42,2142.57,0.3583687949235707,1
